id,numero_plant,date_plantation,age_plant,longitude,latitude,suivi_biannuelle,altitude,zone_pedo,distance_a_mer_reel,commentaires,geom
1700,"RN 01718",2015-06-15,2,77.5505,-37.8034,,155,16,0,,0104000020D70B00000100000001010000001AD83CC7F0A85641D66A4899B2023441
1701,"RN 01719",2015-06-15,2,77.5504,-37.8034,1,155,16,0,,0104000020D70B00000400000001010000009E49C034F0A85641BD6A5FF7BC02344101010000009E49C034F0A85641BD6A5FF7BC02344101010000009E49C034F0A85641BD6A5FF7BC02344101010000009E49C034F0A85641BD6A5FF7BC023441
1702,"RN 01720",2015-06-15,2,77.5505,-37.8034,,155,16,0,,0104000020D70B00000100000001010000001AD83CC7F0A85641D66A4899B2023441
1703,"RN 01721",2015-06-15,2,77.5505,-37.8035,,155,16,0,,0104000020D70B00000100000001010000006A07FB82EDA8564131EFCCB6AF023441
1704,"RN 01722",2015-06-15,2,77.5504,-37.8034,,155,16,0,,0104000020D70B00000100000001010000009E49C034F0A85641BD6A5FF7BC023441
1705,"RN 01723",2015-06-15,2,77.5505,-37.8034,,155,16,0,,0104000020D70B00000100000001010000001AD83CC7F0A85641D66A4899B2023441
1706,"RN 01724",2015-06-15,2,77.5504,-37.8033,,155,16,0,,0104000020D70B0000010000000101000000EA320279F3A85641608DDCD9BF023441
1707,"RN 01725",2015-06-15,2,77.5505,-37.8034,,155,16,0,,0104000020D70B00000100000001010000001AD83CC7F0A85641D66A4899B2023441
1708,"RN 01726",2015-06-15,2,77.5505,-37.8033,,155,16,0,,0104000020D70B000001000000010100000082D67E0BF4A85641DB0EC47BB5023441
1709,"RN 01727",2015-06-15,2,77.5504,-37.8034,,155,16,0,,0104000020D70B00000100000001010000009E49C034F0A85641BD6A5FF7BC023441
1710,"RN 01728",2015-06-15,2,77.5504,-37.8033,,155,16,0,,0104000020D70B0000010000000101000000EA320279F3A85641608DDCD9BF023441
1711,"RN 01729",2015-06-15,2,77.5504,-37.8034,,155,16,0,,0104000020D70B00000100000001010000009E49C034F0A85641BD6A5FF7BC023441
1712,"RN 01730",2015-06-15,2,77.5505,-37.8033,,155,16,0,,0104000020D70B000001000000010100000082D67E0BF4A85641DB0EC47BB5023441
1713,"RN 01731",2015-06-15,2,77.5504,-37.8033,,155,16,0,,0104000020D70B0000010000000101000000EA320279F3A85641608DDCD9BF023441
1714,"RN 01732",2015-06-15,2,77.5505,-37.8033,,155,16,0,,0104000020D70B000001000000010100000082D67E0BF4A85641DB0EC47BB5023441
1715,"RN 01733",2015-06-15,2,77.5505,-37.8033,,155,16,0,,0104000020D70B000001000000010100000082D67E0BF4A85641DB0EC47BB5023441
1716,"RN 01734",2015-06-15,2,77.5505,-37.8033,,155,16,0,,0104000020D70B000001000000010100000082D67E0BF4A85641DB0EC47BB5023441
1717,"RN 01735",2015-06-15,2,77.5504,-37.8033,,155,16,0,,0104000020D70B0000010000000101000000EA320279F3A85641608DDCD9BF023441
1718,"RN 01736",2015-06-15,2,77.5505,-37.8033,,155,16,0,,0104000020D70B000001000000010100000082D67E0BF4A85641DB0EC47BB5023441
1719,"RN 01737",2015-06-15,2,77.5505,-37.8033,1,155,16,0,,0104000020D70B000004000000010100000082D67E0BF4A85641DB0EC47BB5023441010100000082D67E0BF4A85641DB0EC47BB5023441010100000082D67E0BF4A85641DB0EC47BB5023441010100000082D67E0BF4A85641DB0EC47BB5023441
1720,"RN 01738",2015-06-15,2,77.5505,-37.8032,,155,16,0,,0104000020D70B0000010000000101000000A602C14FF7A8564143DB3F5EB8023441
1721,"RN 01739",2015-06-15,2,77.5504,-37.8033,,155,16,0,,0104000020D70B0000010000000101000000EA320279F3A85641608DDCD9BF023441
1722,"RN 01740",2015-06-15,2,77.5504,-37.8032,,155,16,0,,0104000020D70B0000010000000101000000EF4944BDF6A8564164D859BCC2023441
1723,"RN 01741",2015-06-15,2,77.5505,-37.8032,,155,16,0,,0104000020D70B0000010000000101000000A602C14FF7A8564143DB3F5EB8023441
1724,"RN 01742",2015-06-15,2,77.5505,-37.8032,,155,16,0,,0104000020D70B0000010000000101000000A602C14FF7A8564143DB3F5EB8023441
1725,"RN 01743",2015-06-15,2,77.5504,-37.8032,,155,16,0,,0104000020D70B0000010000000101000000EF4944BDF6A8564164D859BCC2023441
1726,"RN 01744",2015-06-15,2,77.5504,-37.8032,,155,16,0,,0104000020D70B0000010000000101000000EF4944BDF6A8564164D859BCC2023441
1727,"RN 01745",2015-06-15,2,77.5505,-37.8033,,155,16,0,,0104000020D70B000001000000010100000082D67E0BF4A85641DB0EC47BB5023441
1728,"RN 01746",2015-06-15,2,77.5504,-37.8032,,155,16,0,,0104000020D70B0000010000000101000000EF4944BDF6A8564164D859BCC2023441
1729,"RN 01747",2015-06-15,2,77.5505,-37.8032,,155,16,0,,0104000020D70B0000010000000101000000A602C14FF7A8564143DB3F5EB8023441
1730,"RN 01748",2015-06-15,2,77.5505,-37.8031,,155,16,0,,0104000020D70B0000010000000101000000835C0394FAA856410CD0BB40BB023441
1731,"RN 01749",2015-06-15,2,77.5504,-37.8032,,155,16,0,,0104000020D70B0000010000000101000000EF4944BDF6A8564164D859BCC2023441
1732,"RN 01750",2015-06-15,2,77.5505,-37.8032,,155,16,0,,0104000020D70B0000010000000101000000A602C14FF7A8564143DB3F5EB8023441
1733,"RN 01751",2015-06-15,2,77.5505,-37.8032,,155,16,0,,0104000020D70B0000010000000101000000A602C14FF7A8564143DB3F5EB8023441
1734,"RN 01752",2015-06-15,2,77.5505,-37.8031,1,155,16,0,,0104000020D70B0000040000000101000000835C0394FAA856410CD0BB40BB0234410101000000835C0394FAA856410CD0BB40BB0234410101000000835C0394FAA856410CD0BB40BB0234410101000000835C0394FAA856410CD0BB40BB023441
1735,"RN 01753",2015-06-15,2,77.5505,-37.8031,,155,16,0,,0104000020D70B0000010000000101000000835C0394FAA856410CD0BB40BB023441
1736,"RN 01754",2015-06-15,2,77.5505,-37.8031,,155,16,0,,0104000020D70B0000010000000101000000835C0394FAA856410CD0BB40BB023441
1737,"RN 01755",2015-06-15,2,77.5505,-37.803,,155,16,0,,0104000020D70B000001000000010100000019E445D8FDA8564135ED3723BE023441
1738,"RN 01756",2015-06-15,2,77.5504,-37.8031,,155,16,0,,0104000020D70B0000010000000101000000AD8E8601FAA85641C84BD79EC5023441
1739,"RN 01757",2015-07-18,2,77.5504,-37.803,,150,16,0,,0104000020D70B00000100000001010000002801C945FDA8564190E75481C8023441
1740,"RN 01758",2015-07-18,2,77.5504,-37.803,,150,16,0,,0104000020D70B00000100000001010000002801C945FDA8564190E75481C8023441
1741,"RN 01759",2015-07-18,2,77.5504,-37.8029,,150,16,0,,0104000020D70B00000100000001010000005BA10B8A00A95641B9ABD263CB023441
1742,"RN 01760",2015-07-18,2,77.5505,-37.803,,150,16,0,,0104000020D70B000001000000010100000019E445D8FDA8564135ED3723BE023441
1743,"RN 01761",2015-07-18,2,77.5504,-37.8029,,150,16,0,,0104000020D70B00000100000001010000005BA10B8A00A95641B9ABD263CB023441
1744,"RN 01762",2015-07-18,2,77.5504,-37.8029,,150,16,0,,0104000020D70B00000100000001010000005BA10B8A00A95641B9ABD263CB023441
1745,"RN 01763",2015-07-18,2,77.5504,-37.8029,,150,16,0,,0104000020D70B00000100000001010000005BA10B8A00A95641B9ABD263CB023441
1746,"RN 01764",2015-07-18,2,77.5505,-37.8029,1,150,16,0,,0104000020D70B00000400000001010000006C99881C01A95641C132B405C102344101010000006C99881C01A95641C132B405C102344101010000006C99881C01A95641C132B405C102344101010000006C99881C01A95641C132B405C1023441
1747,"RN 01765",2015-07-18,2,77.5505,-37.8029,,150,16,0,,0104000020D70B00000100000001010000006C99881C01A95641C132B405C1023441
1748,"RN 01766",2015-07-18,2,77.5505,-37.8029,,150,16,0,,0104000020D70B00000100000001010000006C99881C01A95641C132B405C1023441
1749,"RN 01767",2015-07-18,2,77.5505,-37.8029,,150,16,0,,0104000020D70B00000100000001010000006C99881C01A95641C132B405C1023441
1750,"RN 01768",2015-07-18,2,77.5503,-37.8029,,150,16,0,,0104000020D70B0000010000000101000000675D8EF7FFA85641ACE1F0C1D5023441
1751,"RN 01769",2015-07-18,2,77.5505,-37.8029,,150,16,0,,0104000020D70B00000100000001010000006C99881C01A95641C132B405C1023441
1752,"RN 01770",2015-07-18,2,77.5505,-37.8029,,150,16,0,,0104000020D70B00000100000001010000006C99881C01A95641C132B405C1023441
1753,"RN 01771",2015-07-18,2,77.5504,-37.8029,,150,16,0,,0104000020D70B00000100000001010000005BA10B8A00A95641B9ABD263CB023441
1754,"RN 01772",2015-07-18,2,77.5504,-37.8028,,150,16,0,,0104000020D70B0000010000000101000000496F4ECE03A9564142985046CE023441
1755,"RN 01773",2015-07-18,2,77.5504,-37.8028,,150,16,0,,0104000020D70B0000010000000101000000496F4ECE03A9564142985046CE023441
1756,"RN 01774",2015-07-18,2,77.5503,-37.8028,,150,16,0,,0104000020D70B00000100000001010000003716D13B03A95641D24C70A4D8023441
1757,"RN 01775",2015-07-18,2,77.5505,-37.8028,,150,16,0,,0104000020D70B0000010000000101000000767CCB6004A95641ADA030E8C3023441
1758,"RN 01776",2015-07-18,2,77.5504,-37.8028,,150,16,0,,0104000020D70B0000010000000101000000496F4ECE03A9564142985046CE023441
1759,"RN 01777",2015-07-18,2,77.5504,-37.8028,,150,16,0,,0104000020D70B0000010000000101000000496F4ECE03A9564142985046CE023441
1760,"RN 01778",2015-07-18,2,77.5503,-37.8027,,150,16,0,,0104000020D70B0000010000000101000000C1FC138006A956415BE0EF86DB023441
1761,"RN 01779",2015-07-18,2,77.5504,-37.8027,,150,16,0,,0104000020D70B0000010000000101000000F26A911207A9564124ADCE28D1023441
1762,"RN 01780",2015-07-18,2,77.5503,-37.8027,,150,16,0,,0104000020D70B0000010000000101000000C1FC138006A956415BE0EF86DB023441
1763,"RN 01781",2015-07-18,2,77.5504,-37.8027,,150,16,0,,0104000020D70B0000010000000101000000F26A911207A9564124ADCE28D1023441
1764,"RN 01782",2015-07-18,2,77.5503,-37.8027,1,150,16,0,,0104000020D70B0000040000000101000000C1FC138006A956415BE0EF86DB0234410101000000C1FC138006A956415BE0EF86DB0234410101000000C1FC138006A956415BE0EF86DB0234410101000000C1FC138006A956415BE0EF86DB023441
1765,"RN 01783",2015-07-18,2,77.5503,-37.8027,,150,16,0,,0104000020D70B0000010000000101000000C1FC138006A956415BE0EF86DB023441
1766,"RN 01784",2015-07-18,2,77.5504,-37.8026,,150,16,0,,0104000020D70B00000100000001010000005794D4560AA956417FEA4C0BD4023441
1767,"RN 01785",2015-07-18,2,77.5502,-37.8026,,150,16,0,,0104000020D70B0000010000000101000000D241D93109A95641FD0A92C7E8023441
1768,"RN 01786",2015-07-18,2,77.5502,-37.8026,1,150,16,0,,0104000020D70B0000040000000101000000D241D93109A95641FD0A92C7E80234410101000000D241D93109A95641FD0A92C7E80234410101000000D241D93109A95641FD0A92C7E80234410101000000D241D93109A95641FD0A92C7E8023441
1769,"RN 01787",2015-07-18,2,77.5502,-37.8026,,150,16,0,,0104000020D70B0000010000000101000000D241D93109A95641FD0A92C7E8023441
1770,"RN 01788",2015-07-18,2,77.5502,-37.8026,,150,16,0,,0104000020D70B0000010000000101000000D241D93109A95641FD0A92C7E8023441
1771,"RN 01789",2015-07-18,2,77.5502,-37.8026,,150,16,0,,0104000020D70B0000010000000101000000D241D93109A95641FD0A92C7E8023441
1772,"RN 01790",2015-07-18,2,77.5502,-37.8025,,150,16,0,,0104000020D70B0000010000000101000000B26E1C760CA95641E56D13AAEB023441
1773,"RN 01791",2015-07-18,2,77.5502,-37.8026,,150,16,0,,0104000020D70B0000010000000101000000D241D93109A95641FD0A92C7E8023441
1774,"RN 01792",2015-07-18,2,77.5502,-37.8027,,150,16,0,,0104000020D70B0000010000000101000000AC4296ED05A9564176D010E5E5023441
1775,"RN 01793",2015-07-18,2,77.5502,-37.8025,,150,16,0,,0104000020D70B0000010000000101000000B26E1C760CA95641E56D13AAEB023441
1776,"RN 01794",2015-07-18,2,77.5502,-37.8024,1,150,16,0,,0104000020D70B00000400000001010000004DC95FBA0FA9564131F9948CEE02344101010000004DC95FBA0FA9564131F9948CEE02344101010000004DC95FBA0FA9564131F9948CEE02344101010000004DC95FBA0FA9564131F9948CEE023441
1777,"RN 01795",2015-07-18,2,77.5496,-37.804,,150,16,0,,0104000020D70B0000010000000101000000CF674D07D8A8564105C0DA98FE023441
1778,"RN 01796",2015-07-18,2,77.5495,-37.804,,150,16,0,,0104000020D70B0000010000000101000000FFACCE74D7A85641106DE6F608033441
1779,"RN 01797",2015-07-18,2,77.5495,-37.8039,,150,16,0,,0104000020D70B0000010000000101000000DEC50EB9DAA85641E41070D90B033441
1780,"RN 01798",2015-07-18,2,77.5495,-37.8041,,150,16,0,,0104000020D70B0000010000000101000000DAC18E30D4A856419FF15C1406033441
1781,"RN 01799",2015-07-18,2,77.5495,-37.8041,1,150,16,0,,0104000020D70B0000040000000101000000DAC18E30D4A856419FF15C14060334410101000000DAC18E30D4A856419FF15C14060334410101000000DAC18E30D4A856419FF15C14060334410101000000DAC18E30D4A856419FF15C1406033441
1782,"RN 01800",2015-07-18,2,77.5496,-37.804,,150,16,0,,0104000020D70B0000010000000101000000CF674D07D8A8564105C0DA98FE023441
1783,"RN 01801",2015-07-18,2,77.5496,-37.804,,155,16,0,,0104000020D70B0000010000000101000000CF674D07D8A8564105C0DA98FE023441
1784,"RN 01802",2015-07-18,2,77.5496,-37.804,,155,16,0,,0104000020D70B0000010000000101000000CF674D07D8A8564105C0DA98FE023441
1785,"RN 01803",2015-07-18,2,77.5495,-37.8041,1,155,16,0,,0104000020D70B0000040000000101000000DAC18E30D4A856419FF15C14060334410101000000DAC18E30D4A856419FF15C14060334410101000000DAC18E30D4A856419FF15C14060334410101000000DAC18E30D4A856419FF15C1406033441
1786,"RN 01804",2015-07-18,2,77.5494,-37.8041,,155,16,0,,0104000020D70B000001000000010100000045D00F9ED3A85641F8DC667210033441
1787,"RN 01805",2015-07-18,2,77.5495,-37.8039,,155,16,0,,0104000020D70B0000010000000101000000DEC50EB9DAA85641E41070D90B033441
1788,"RN 01806",2015-07-18,2,77.5495,-37.8041,1,155,16,0,,0104000020D70B0000040000000101000000DAC18E30D4A856419FF15C14060334410101000000DAC18E30D4A856419FF15C14060334410101000000DAC18E30D4A856419FF15C14060334410101000000DAC18E30D4A856419FF15C1406033441
1789,"RN 01807",2015-07-18,2,77.5495,-37.8041,,155,16,0,,0104000020D70B0000010000000101000000DAC18E30D4A856419FF15C1406033441
1790,"RN 01808",2015-07-18,2,77.5494,-37.804,,155,16,0,,0104000020D70B000001000000010100000049A64FE2D6A8564103D7F15413033441
1791,"RN 01809",2015-07-18,2,77.5494,-37.804,,155,16,0,,0104000020D70B000001000000010100000049A64FE2D6A8564103D7F15413033441
1792,"RN 01810",2015-07-18,2,77.5494,-37.8041,,155,16,0,,0104000020D70B000001000000010100000045D00F9ED3A85641F8DC667210033441
1793,"RN 01811",2015-07-18,2,77.5495,-37.804,,155,16,0,,0104000020D70B0000010000000101000000FFACCE74D7A85641106DE6F608033441
1794,"RN 01812",2015-07-18,2,77.5494,-37.804,,155,16,0,,0104000020D70B000001000000010100000049A64FE2D6A8564103D7F15413033441
1795,"RN 01813",2015-07-18,2,77.5494,-37.804,1,155,16,0,,0104000020D70B000003000000010100000049A64FE2D6A8564103D7F15413033441010100000049A64FE2D6A8564103D7F15413033441010100000049A64FE2D6A8564103D7F15413033441
1796,"RN 01814",2015-07-18,2,77.5495,-37.8041,,155,16,0,,0104000020D70B0000010000000101000000DAC18E30D4A856419FF15C1406033441
1797,"RN 01815",2015-07-18,2,77.5494,-37.804,,155,16,0,,0104000020D70B000001000000010100000049A64FE2D6A8564103D7F15413033441
1798,"RN 01816",2015-07-18,2,77.5496,-37.8039,,155,16,0,,0104000020D70B0000010000000101000000CD958D4BDBA856413DE5627B01033441
1799,"RN 01817",2015-07-18,2,77.5495,-37.8039,,155,16,0,,0104000020D70B0000010000000101000000DEC50EB9DAA85641E41070D90B033441
1800,"RN 01818",2015-07-18,2,77.5496,-37.8039,,155,16,0,,0104000020D70B0000010000000101000000CD958D4BDBA856413DE5627B01033441
1801,"RN 01819",2015-07-18,2,77.5496,-37.8039,,155,16,0,,0104000020D70B0000010000000101000000CD958D4BDBA856413DE5627B01033441
1802,"RN 01820",2015-07-18,2,77.5495,-37.8039,,155,16,0,,0104000020D70B0000010000000101000000DEC50EB9DAA85641E41070D90B033441
1803,"RN 01821",2015-07-18,2,77.5495,-37.8038,1,155,16,0,,0104000020D70B0000040000000101000000730C4FFDDDA8564116DDF9BB0E0334410101000000730C4FFDDDA8564116DDF9BB0E0334410101000000730C4FFDDDA8564116DDF9BB0E0334410101000000730C4FFDDDA8564116DDF9BB0E033441
1804,"RN 01822",2015-07-18,2,77.5495,-37.8038,,155,16,0,,0104000020D70B0000010000000101000000730C4FFDDDA8564116DDF9BB0E033441
1805,"RN 01823",2015-07-18,2,77.5496,-37.8038,,155,16,0,,0104000020D70B000001000000010100000082F1CD8FDEA85641D532EB5D04033441
1806,"RN 01824",2015-07-18,2,77.5496,-37.8038,,155,16,0,,0104000020D70B000001000000010100000082F1CD8FDEA85641D532EB5D04033441
1807,"RN 01825",2015-07-18,2,77.5496,-37.8038,,155,16,0,,0104000020D70B000001000000010100000082F1CD8FDEA85641D532EB5D04033441
1808,"RN 01826",2015-07-18,2,77.5495,-37.8038,,155,16,0,,0104000020D70B0000010000000101000000730C4FFDDDA8564116DDF9BB0E033441
1809,"RN 01827",2015-07-18,2,77.5495,-37.8038,,155,16,0,,0104000020D70B0000010000000101000000730C4FFDDDA8564116DDF9BB0E033441
1810,"RN 01828",2015-07-18,2,77.5495,-37.8037,,155,16,0,,0104000020D70B0000010000000101000000C8808F41E1A85641AFD1839E11033441
1811,"RN 01829",2015-07-18,2,77.5495,-37.8038,,155,16,0,,0104000020D70B0000010000000101000000730C4FFDDDA8564116DDF9BB0E033441
1812,"RN 01830",2015-07-18,2,77.5496,-37.8038,,155,16,0,,0104000020D70B000001000000010100000082F1CD8FDEA85641D532EB5D04033441
1813,"RN 01831",2015-07-18,2,77.5495,-37.8037,,155,16,0,,0104000020D70B0000010000000101000000C8808F41E1A85641AFD1839E11033441
1814,"RN 01832",2015-07-18,2,77.5497,-37.8035,1,155,16,0,,0104000020D70B000001000000010100000085EF0EEFE8A85641D1A471A702033441
1815,"RN 01833",2015-07-18,2,77.5496,-37.8037,,155,16,0,,0104000020D70B0000010000000101000000F47A0ED4E1A85641D1A8734007033441
1816,"RN 01834",2015-07-18,2,77.5496,-37.8036,,155,16,0,,0104000020D70B00000100000001010000001D324F18E5A856412E47FC220A033441
1817,"RN 01835",2015-07-18,2,77.5496,-37.8036,,155,16,0,,0104000020D70B00000100000001010000001D324F18E5A856412E47FC220A033441
1818,"RN 01836",2015-07-18,2,77.5496,-37.8036,,155,16,0,,0104000020D70B00000100000001010000001D324F18E5A856412E47FC220A033441
1819,"RN 01837",2015-07-18,2,77.5496,-37.8036,1,155,16,0,,0104000020D70B00000400000001010000001D324F18E5A856412E47FC220A03344101010000001D324F18E5A856412E47FC220A03344101010000001D324F18E5A856412E47FC220A03344101010000001D324F18E5A856412E47FC220A033441
1820,"RN 01838",2015-07-18,2,77.5496,-37.8036,,155,16,0,,0104000020D70B00000100000001010000001D324F18E5A856412E47FC220A033441
1821,"RN 01839",2015-07-18,2,77.5496,-37.8036,,155,16,0,,0104000020D70B00000100000001010000001D324F18E5A856412E47FC220A033441
1822,"RN 01840",2015-07-18,2,77.5496,-37.8036,,155,16,0,,0104000020D70B00000100000001010000001D324F18E5A856412E47FC220A033441
1823,"RN 01841",2015-07-22,2,77.5496,-37.8036,,155,16,0,,0104000020D70B00000100000001010000001D324F18E5A856412E47FC220A033441
1824,"RN 01842",2015-07-18,2,77.5496,-37.8036,,155,16,0,,0104000020D70B00000100000001010000001D324F18E5A856412E47FC220A033441
1825,"RN 01843",2015-07-22,2,77.5496,-37.8036,1,155,16,0,,0104000020D70B00000400000001010000001D324F18E5A856412E47FC220A03344101010000001D324F18E5A856412E47FC220A03344101010000001D324F18E5A856412E47FC220A03344101010000001D324F18E5A856412E47FC220A033441
1826,"RN 01844",2015-07-22,2,77.5496,-37.8036,,155,16,0,,0104000020D70B00000100000001010000001D324F18E5A856412E47FC220A033441
1827,"RN 01845",2015-07-22,2,77.5496,-37.8036,,155,16,0,,0104000020D70B00000100000001010000001D324F18E5A856412E47FC220A033441
1828,"RN 01846",2015-07-22,2,77.5496,-37.8035,,155,16,0,,0104000020D70B00000100000001010000000217905CE8A85641ED0D85050D033441
1829,"RN 01847",2015-07-22,2,77.5496,-37.8035,,155,16,0,,0104000020D70B00000100000001010000000217905CE8A85641ED0D85050D033441
1830,"RN 01848",2015-07-22,2,77.5496,-37.8035,,155,16,0,,0104000020D70B00000100000001010000000217905CE8A85641ED0D85050D033441
1831,"RN 01849",2015-07-22,2,77.5496,-37.8035,,155,16,0,,0104000020D70B00000100000001010000000217905CE8A85641ED0D85050D033441
1832,"RN 01850",2015-07-22,2,77.5492,-37.8033,,155,16,0,,0104000020D70B00000100000001010000000868139BECA85641900FEE423C033441
1833,"RN 01851",2015-07-22,2,77.5495,-37.8036,,155,16,0,,0104000020D70B0000010000000101000000D422D085E4A85641A8EE0D8114033441
1885,"RN 01903",2015-07-22,2,77.5494,-37.8031,,149,16,0,,0104000020D70B000001000000010100000031369648F4A85641B6BADB4B2D033441
1834,"RN 01852",2015-07-22,2,77.5496,-37.8035,1,155,16,0,,0104000020D70B00000400000001010000000217905CE8A85641ED0D85050D03344101010000000217905CE8A85641ED0D85050D03344101010000000217905CE8A85641ED0D85050D03344101010000000217905CE8A85641ED0D85050D033441
1835,"RN 01853",2015-07-22,2,77.5493,-37.8033,1,155,16,0,,0104000020D70B00000400000001010000005B9A932DEDA8564156B5D8E43103344101010000005B9A932DEDA8564156B5D8E43103344101010000005B9A932DEDA8564156B5D8E43103344101010000005B9A932DEDA8564156B5D8E431033441
1836,"RN 01854",2015-07-22,2,77.5493,-37.8033,,155,16,0,,0104000020D70B00000100000001010000005B9A932DEDA8564156B5D8E431033441
1837,"RN 01855",2015-07-22,2,77.5493,-37.8033,,155,16,0,,0104000020D70B00000100000001010000005B9A932DEDA8564156B5D8E431033441
1838,"RN 01856",2015-07-22,2,77.5493,-37.8033,,155,16,0,,0104000020D70B00000100000001010000005B9A932DEDA8564156B5D8E431033441
1839,"RN 01857",2015-07-22,2,77.5493,-37.8033,,155,16,0,,0104000020D70B00000100000001010000005B9A932DEDA8564156B5D8E431033441
1840,"RN 01858",2015-07-22,2,77.5493,-37.8032,,155,16,0,,0104000020D70B000001000000010100000013C9D471F0A85641107166C734033441
1841,"RN 01859",2015-07-22,2,77.5493,-37.8033,,155,16,0,,0104000020D70B00000100000001010000005B9A932DEDA8564156B5D8E431033441
1842,"RN 01860",2015-07-22,2,77.5493,-37.8032,,155,16,0,,0104000020D70B000001000000010100000013C9D471F0A85641107166C734033441
1843,"RN 01861",2015-07-22,2,77.5493,-37.8032,,155,16,0,,0104000020D70B000001000000010100000013C9D471F0A85641107166C734033441
1844,"RN 01862",2015-07-22,2,77.5493,-37.8032,,155,16,0,,0104000020D70B000001000000010100000013C9D471F0A85641107166C734033441
1845,"RN 01863",2015-07-22,2,77.5493,-37.8032,,155,16,0,,0104000020D70B000001000000010100000013C9D471F0A85641107166C734033441
1846,"RN 01864",2015-07-22,2,77.5493,-37.8033,,155,16,0,,0104000020D70B00000100000001010000005B9A932DEDA8564156B5D8E431033441
1847,"RN 01865",2015-07-22,2,77.5493,-37.8032,,155,16,0,,0104000020D70B000001000000010100000013C9D471F0A85641107166C734033441
1848,"RN 01866",2015-07-22,2,77.5493,-37.8032,,150,16,0,,0104000020D70B000001000000010100000013C9D471F0A85641107166C734033441
1849,"RN 01867",2015-07-22,2,77.5493,-37.8033,1,150,16,0,,0104000020D70B00000400000001010000005B9A932DEDA8564156B5D8E43103344101010000005B9A932DEDA8564156B5D8E43103344101010000005B9A932DEDA8564156B5D8E43103344101010000005B9A932DEDA8564156B5D8E431033441
1850,"RN 01868",2015-07-22,2,77.5493,-37.8032,,150,16,0,,0104000020D70B000001000000010100000013C9D471F0A85641107166C734033441
1851,"RN 01869",2015-07-22,2,77.5493,-37.8033,,150,16,0,,0104000020D70B00000100000001010000005B9A932DEDA8564156B5D8E431033441
1852,"RN 01870",2015-07-22,2,77.5493,-37.8032,,150,16,0,,0104000020D70B000001000000010100000013C9D471F0A85641107166C734033441
1853,"RN 01871",2015-07-22,2,77.5493,-37.8033,,150,16,0,,0104000020D70B00000100000001010000005B9A932DEDA8564156B5D8E431033441
1854,"RN 01872",2015-07-22,2,77.5493,-37.8032,,150,16,0,,0104000020D70B000001000000010100000013C9D471F0A85641107166C734033441
1855,"RN 01873",2015-07-22,2,77.5494,-37.8032,,150,16,0,,0104000020D70B0000010000000101000000A3C45404F1A8564137554F692A033441
